model_id,make,model,min_price,max_price,hold_amount,currency,warranty,warranty_duration,item_name
169,Chevrolet,Cruze,,,,AED,18,months,Premium
170,Chevrolet,Cruze Hatchback,,,,AED,18,months,Premium
171,Chevrolet,CSV CR8,,,,AED,18,months,Premium
172,Chevrolet,Epica,,,,AED,18,months,Premium
173,Chevrolet,Equinox,,,,AED,18,months,Premium
174,Chevrolet,Impala,,,,AED,18,months,Premium
175,Chevrolet,Lumina,,,,AED,18,months,Premium
176,Chevrolet,Malibu,,,,AED,18,months,Premium
177,Chevrolet,Optra,,,,AED,18,months,Premium
178,Chevrolet,Silverado,,,,AED,18,months,Premium
179,Chevrolet,Sonic,,,,AED,18,months,Premium
180,Chevrolet,Sonic Hatchback,,,,AED,18,months,Premium
181,Chevrolet,Spark,,,,AED,18,months,Premium
182,Chevrolet,Suburban,,,,AED,18,months,Premium
183,Chevrolet,T-Series,,,,AED,18,months,Premium
184,Chevrolet,Tahoe,,,,AED,18,months,Premium
185,Chevrolet,Trailblazer,,,,AED,18,months,Premium
186,Chevrolet,Traverse,,,,AED,18,months,Premium
187,Chevrolet,Trax,,,,AED,18,months,Premium
188,Chevrolet,Uplander,,,,AED,18,months,Premium
189,Chrysler,200,,,,AED,18,months,Premium
190,Chrysler,300 SRT,,,,AED,18,months,Premium
191,Chrysler,300C,,,,AED,18,months,Premium
192,Chrysler,Crossfire,,,,AED,18,months,Premium
193,Chrysler,Grand Voyager,,,,AED,18,months,Premium
194,Chrysler,Pacifica,,,,AED,18,months,Premium
195,Chrysler,PT Cruiser,,,,AED,18,months,Premium
196,Chrysler,Sebring,,,,AED,18,months,Premium
197,Citroen,C-Elysee,,,,AED,18,months,Premium
198,Citroen,C2,,,,AED,18,months,Premium
199,Citroen,C3,,,,AED,18,months,Premium
200,Citroen,C4,,,,AED,18,months,Premium
201,Citroen,C4 Picasso,,,,AED,18,months,Premium
202,Citroen,C5,,,,AED,18,months,Premium
203,Citroen,C8,,,,AED,18,months,Premium
204,Citroen,DS3,,,,AED,18,months,Premium
205,Citroen,DS4,,,,AED,18,months,Premium
206,Citroen,DS5,,,,AED,18,months,Premium
207,Citroen,Saxo,,,,AED,18,months,Premium
208,Citroen,Xsara Picasso,,,,AED,18,months,Premium
209,CMC,Z7,,,,AED,18,months,Premium
210,Daihatsu,Charade,,,,AED,18,months,Premium
211,Daihatsu,Gran Max Pickup,,,,AED,18,months,Premium
212,Daihatsu,Gran Max Van,,,,AED,18,months,Premium
213,Daihatsu,Materia,,,,AED,18,months,Premium
214,Daihatsu,Sirion,,,,AED,18,months,Premium
215,Daihatsu,Terios,,,,AED,18,months,Premium
216,Daihatsu,YRV,,,,AED,18,months,Premium
217,Dodge,Avenger,,,,AED,18,months,Premium
218,Dodge,Caliber,,,,AED,18,months,Premium
219,Dodge,Challenger,,,,AED,18,months,Premium
220,Dodge,Challenger SRT,,,,AED,18,months,Premium
221,Dodge,Charger,,,,AED,18,months,Premium
222,Dodge,Charger SRT,,,,AED,18,months,Premium
223,Dodge,Dakota,,,,AED,18,months,Premium
224,Dodge,Dart,,,,AED,18,months,Premium
225,Dodge,Durango,,,,AED,18,months,Premium
226,Dodge,Neon,,,,AED,18,months,Premium
227,Dodge,Nitro,,,,AED,18,months,Premium
228,Dodge,Ram,,,,AED,18,months,Premium
229,Dodge,Viper,,,,AED,18,months,Premium
230,Dongfeng,H30 Cross,,,,AED,18,months,Premium
231,Dongfeng,S30,,,,AED,18,months,Premium
232,Ferrari,360,1800,1800,1714.285714,AED,18,months,Premium
233,Ferrari,458,1800,1800,1714.285714,AED,18,months,Premium
234,Ferrari,458 Spider,1800,1800,1714.285714,AED,18,months,Premium
235,Ferrari,488 GTB,1800,1800,1714.285714,AED,18,months,Premium
236,Ferrari,488 Spider,1800,1800,1714.285714,AED,18,months,Premium
237,Ferrari,599 GTB Fiorano,1800,1800,1714.285714,AED,18,months,Premium
238,Ferrari,612 Scaglietti,1800,1800,1714.285714,AED,18,months,Premium
239,Ferrari,812 Superfast,1800,1800,1714.285714,AED,18,months,Premium
240,Ferrari,California,1800,1800,1714.285714,AED,18,months,Premium
241,Ferrari,California T,1800,1800,1714.285714,AED,18,months,Premium
242,Ferrari,F12 Berlinetta,1800,1800,1714.285714,AED,18,months,Premium
243,Ferrari,F430,1800,1800,1714.285714,AED,18,months,Premium
244,Ferrari,F430 Spider,1800,1800,1714.285714,AED,18,months,Premium
245,Ferrari,FF,1800,1800,1714.285714,AED,18,months,Premium
246,Ferrari,GTC4Lusso,1800,1800,1714.285714,AED,18,months,Premium
247,Ferrari,GTC4Lusso T,1800,1800,1714.285714,AED,18,months,Premium
248,Ferrari,LaFerrari,1800,1800,1714.285714,AED,18,months,Premium
249,Ferrari,Portofino,1800,1800,1714.285714,AED,18,months,Premium
250,Fiat,500,,,,AED,18,months,Premium
251,Fiat,500L,,,,AED,18,months,Premium
252,Fiat,500X,,,,AED,18,months,Premium
253,Fiat,Bravo,840,840,800,AED,18,months,Premium
254,Fiat,Ducato,840,840,800,AED,18,months,Premium
255,Fiat,Fiorino,840,840,800,AED,18,months,Premium
256,Fiat,Fullback,840,840,800,AED,18,months,Premium
257,Fiat,Linea,840,840,800,AED,18,months,Premium
258,Fiat,Punto,,,,AED,18,months,Premium
259,Fisker,Karma,1800,1800,1714.285714,AED,18,months,Premium
260,Ford,Crown Victoria,,,,AED,18,months,Premium
261,Ford,Ecosport,,,,AED,18,months,Premium
262,Ford,Edge,,,,AED,18,months,Premium
263,Ford,Escape,,,,AED,18,months,Premium
264,Ford,Everest,,,,AED,18,months,Premium
265,Ford,Expedition,,,,AED,18,months,Premium
266,Ford,Explorer,,,,AED,18,months,Premium
267,Ford,F-150,,,,AED,18,months,Premium
268,Ford,F-150 Raptor,,,,AED,18,months,Premium
269,Ford,Fiesta,,,,AED,18,months,Premium
270,Ford,Figo,,,,AED,18,months,Premium
271,Ford,Five Hundred,,,,AED,18,months,Premium
272,Ford,Flex,,,,AED,18,months,Premium
273,Ford,Focus,,,,AED,18,months,Premium
274,Ford,Focus ST,,,,AED,18,months,Premium
275,Ford,Freestar,,,,AED,18,months,Premium
276,Ford,Fusion,,,,AED,18,months,Premium
277,Ford,GT,,,,AED,18,months,Premium
278,Ford,Mondeo,,,,AED,18,months,Premium
279,Ford,Mustang,,,,AED,18,months,Premium
280,Ford,Mustang Convertible,,,,AED,18,months,Premium
281,Ford,Ranger,,,,AED,18,months,Premium
282,Ford,Shelby GT500,,,,AED,18,months,Premium
283,Ford,Taurus,,,,AED,18,months,Premium
284,Ford,Tourneo Custom,,,,AED,18,months,Premium
285,Ford,Transit,,,,AED,18,months,Premium
286,Ford,Transit Custom,,,,AED,18,months,Premium
287,Foton,SUP,,,,AED,18,months,Premium
288,Foton,Tunland,,,,AED,18,months,Premium
289,Foton,View C1 Minibus,,,,AED,18,months,Premium
290,GAC,GA3,,,,AED,18,months,Premium
291,GAC,GA5,,,,AED,18,months,Premium
292,GAC,GA8,,,,AED,18,months,Premium
293,GAC,GS3,,,,AED,18,months,Premium
294,GAC,GS4,,,,AED,18,months,Premium
295,GAC,GS5,,,,AED,18,months,Premium
296,GAC,GS7,,,,AED,18,months,Premium
297,GAC,GS8,,,,AED,18,months,Premium
298,Geely,CK,,,,AED,18,months,Premium
299,Geely,Emgrand 7,,,,AED,18,months,Premium
300,Geely,Emgrand 8,,,,AED,18,months,Premium
301,Geely,Emgrand GS,,,,AED,18,months,Premium
302,Geely,Emgrand GT,,,,AED,18,months,Premium
303,Geely,Emgrand X7,,,,AED,18,months,Premium
304,Geely,Emgrand X7 Sport,,,,AED,18,months,Premium
305,Geely,GC2,,,,AED,18,months,Premium
306,Geely,GC6,,,,AED,18,months,Premium
307,Geely,GC7,,,,AED,18,months,Premium
308,Geely,GX2,,,,AED,18,months,Premium
309,Genesis,G70,1130,1130,1076.190476,AED,18,months,Premium
310,Genesis,G80,,,,AED,18,months,Premium
311,Genesis,G90,1130,1130,1076.190476,AED,18,months,Premium
312,GMC,Acadia,,,,AED,18,months,Premium
313,GMC,Envoy,,,,AED,18,months,Premium
314,GMC,Sierra 1500,,,,AED,18,months,Premium
